tarih,havalimani,hat,yolcu_sayisi
2019-04-01,Muş,İç,31801
2019-04-01,Nevşehir Kapadokya,İç,44767
2019-04-01,Ordu-Giresun,İç,80834
2019-04-01,Samsun Çarşamba,İç,107796
2019-04-01,Siirt,İç,2071
2019-04-01,Sinop,İç,10312
2019-04-01,Sivas,İç,44834
2019-04-01,Tekirdağ Çorlu,İç,5619
2019-04-01,Tokat,İç,0
2019-04-01,Trabzon,İç,260765
2019-04-01,Uşak,İç,1487
2019-04-01,Van,İç,122610
2019-04-01,Zafer,İç,5207
2019-04-01,Zonguldak Çaycuma,İç,0
2019-04-01,Çanakkale,İç,11529
2019-04-01,İstanbul,İç,1012607
2019-04-01,İstanbul Atatürk,İç,223097
2019-04-01,İstanbul Sabiha Gökçen,İç,1757851
2019-04-01,İzmir Adnan Menderes,İç,732888
2019-04-01,Şanlıurfa GAP,İç,65962
2019-04-01,Şırnak,İç,30550
2019-03-01,Adana,İç,377063
2019-03-01,Adıyaman,İç,20543
2019-03-01,Alanya Gazipaşa,İç,28397
2019-03-01,Amasya Merzifon,İç,14640
2019-03-01,Ankara Esenboğa,İç,1040348
2019-03-01,Antalya,İç,567188
2019-03-01,Aydın,İç,0
2019-03-01,Ağrı,İç,27341
2019-03-01,Balıkesir Edremit,İç,18218
2019-03-01,Balıkesir Merkez,İç,0
2019-03-01,Batman,İç,51952
2019-03-01,Bingöl,İç,17215
2019-03-01,Bursa Yenişehir,İç,20529
2019-03-01,Denizli Çardak,İç,43332
2019-03-01,Diyarbakır,İç,146702
2019-03-01,Elazığ,İç,69947
2019-03-01,Erzincan,İç,36943
2019-03-01,Erzurum,İç,92362
2019-03-01,Eskişehir,İç,502
2019-03-01,Gaziantep,İç,199165
2019-03-01,Gökçeada,İç,0
2019-03-01,Hakkari Yüksekova,İç,12473
2019-03-01,Hatay,İç,93369
2019-03-01,Isparta,İç,7770
2019-03-01,Iğdır,İç,23471
2019-03-01,Kahramanmaraş,İç,22980
2019-03-01,Kars,İç,48732
2019-03-01,Kastamonu,İç,5710
2019-03-01,Kayseri,İç,162213
2019-03-01,Kocaeli,İç,4745
2019-03-01,Konya,İç,83935
2019-03-01,Malatya,İç,66807
2019-03-01,Mardin,İç,53099
2019-03-01,Muğla Dalaman,İç,67444
2019-03-01,Muğla Milas-Bodrum,İç,101992
2019-03-01,Muş,İç,33157
2019-03-01,Nevşehir Kapadokya,İç,30413
2019-03-01,Ordu-Giresun,İç,89709
2019-03-01,Samsun Çarşamba,İç,129042
2019-03-01,Siirt,İç,2595
2019-03-01,Sinop,İç,11693
2019-03-01,Sivas,İç,39574
2019-03-01,Tekirdağ Çorlu,İç,6498
2019-03-01,Tokat,İç,0
2019-03-01,Trabzon,İç,256743
2019-03-01,Uşak,İç,2940
2019-03-01,Van,İç,129841
2019-03-01,Zafer,İç,5695
2019-03-01,Zonguldak Çaycuma,İç,0
2019-03-01,Çanakkale,İç,10734
2019-03-01,İstanbul,İç,74563
2019-03-01,İstanbul Atatürk,İç,1352793
2019-03-01,İstanbul Sabiha Gökçen,İç,1742589
2019-03-01,İzmir Adnan Menderes,İç,827507
2019-03-01,Şanlıurfa GAP,İç,61993
2019-03-01,Şırnak,İç,34158
2019-02-01,Adana,İç,348217
2019-02-01,Adıyaman,İç,17323
2019-02-01,Alanya Gazipaşa,İç,26741
2019-02-01,Amasya Merzifon,İç,14352
2019-02-01,Ankara Esenboğa,İç,969067
2019-02-01,Antalya,İç,489707
2019-02-01,Aydın,İç,0
2019-02-01,Ağrı,İç,23646
2019-02-01,Balıkesir Edremit,İç,15164
2019-02-01,Balıkesir Merkez,İç,0
2019-02-01,Batman,İç,48335
2019-02-01,Bingöl,İç,14324
2019-02-01,Bursa Yenişehir,İç,16578
2019-02-01,Denizli Çardak,İç,40940
2019-02-01,Diyarbakır,İç,134796
2019-02-01,Elazığ,İç,66864
2019-02-01,Erzincan,İç,32628
2019-02-01,Erzurum,İç,89737
2019-02-01,Eskişehir,İç,0
2019-02-01,Gaziantep,İç,180181
2019-02-01,Gökçeada,İç,0
2019-02-01,Hakkari Yüksekova,İç,7011
2019-02-01,Hatay,İç,82412
2019-02-01,Isparta,İç,7309
2019-02-01,Iğdır,İç,20008
2019-02-01,Kahramanmaraş,İç,21508
2019-02-01,Kars,İç,53588
2019-02-01,Kastamonu,İç,4566
2019-02-01,Kayseri,İç,147419
2019-02-01,Kocaeli,İç,3793
2019-02-01,Konya,İç,72089
2019-02-01,Malatya,İç,58075
2019-02-01,Mardin,İç,48821
2019-02-01,Muğla Dalaman,İç,61559
2019-02-01,Muğla Milas-Bodrum,İç,88648
2019-02-01,Muş,İç,29690
2019-02-01,Nevşehir Kapadokya,İç,25312
2019-02-01,Ordu-Giresun,İç,77502
2019-02-01,Samsun Çarşamba,İç,118936
2019-02-01,Siirt,İç,0
2019-02-01,Sinop,İç,10533
2019-02-01,Sivas,İç,37426
2019-02-01,Tekirdağ Çorlu,İç,6306
2019-02-01,Tokat,İç,0
2019-02-01,Trabzon,İç,239219
2019-02-01,Uşak,İç,2525
2019-02-01,Van,İç,111711
2019-02-01,Zafer,İç,5330
2019-02-01,Zonguldak Çaycuma,İç,0
2019-02-01,Çanakkale,İç,7657
2019-02-01,İstanbul,İç,59430
2019-02-01,İstanbul Atatürk,İç,1254974
2019-02-01,İstanbul Sabiha Gökçen,İç,1575329
2019-02-01,İzmir Adnan Menderes,İç,768576
2019-02-01,Şanlıurfa GAP,İç,57480
2019-02-01,Şırnak,İç,31232
2019-01-01,Adana,İç,398463
2019-01-01,Adıyaman,İç,21156
2019-01-01,Alanya Gazipaşa,İç,29904
2019-01-01,Amasya Merzifon,İç,17439
2019-01-01,Ankara Esenboğa,İç,1068740
2019-01-01,Antalya,İç,560712
2019-01-01,Aydın,İç,0
2019-01-01,Ağrı,İç,28405
2019-01-01,Balıkesir Edremit,İç,17123
2019-01-01,Balıkesir Merkez,İç,0
2019-01-01,Batman,İç,59599
2019-01-01,Bingöl,İç,17870
2019-01-01,Bursa Yenişehir,İç,17410
2019-01-01,Denizli Çardak,İç,46453
2019-01-01,Diyarbakır,İç,158832
2019-01-01,Elazığ,İç,77249
2019-01-01,Erzincan,İç,35422
2019-01-01,Erzurum,İç,101074
2019-01-01,Eskişehir,İç,0
2019-01-01,Gaziantep,İç,192584
2019-01-01,Gökçeada,İç,0
2019-01-01,Hakkari Yüksekova,İç,8391
2019-01-01,Hatay,İç,97560
2019-01-01,Isparta,İç,7627
2019-01-01,Iğdır,İç,24624
2019-01-01,Kahramanmaraş,İç,23453
2019-01-01,Kars,İç,56623
2019-01-01,Kastamonu,İç,4679
2019-01-01,Kayseri,İç,164100
2019-01-01,Kocaeli,İç,4798
2019-01-01,Konya,İç,77456
2019-01-01,Malatya,İç,66678
2019-01-01,Mardin,İç,57312
2019-01-01,Muğla Dalaman,İç,65520
2019-01-01,Muğla Milas-Bodrum,İç,96171
2019-01-01,Muş,İç,34061
2019-01-01,Nevşehir Kapadokya,İç,27619
2019-01-01,Ordu-Giresun,İç,91872
2019-01-01,Samsun Çarşamba,İç,134366
2019-01-01,Siirt,İç,0
2019-01-01,Sinop,İç,11986
2019-01-01,Sivas,İç,46025
2019-01-01,Tekirdağ Çorlu,İç,5518
2019-01-01,Tokat,İç,0
2019-01-01,Trabzon,İç,272634
2019-01-01,Uşak,İç,1876
2019-01-01,Van,İç,126510
2019-01-01,Zafer,İç,6171
2019-01-01,Zonguldak Çaycuma,İç,0
2019-01-01,Çanakkale,İç,8807
2019-01-01,İstanbul,İç,59940
2019-01-01,İstanbul Atatürk,İç,1405339
2019-01-01,İstanbul Sabiha Gökçen,İç,1799678
2019-01-01,İzmir Adnan Menderes,İç,866486
2019-01-01,Şanlıurfa GAP,İç,62993
2019-01-01,Şırnak,İç,32713
2018-12-01,Adana,İç,382359
2018-12-01,Adıyaman,İç,21073
2018-12-01,Alanya Gazipaşa,İç,27463
2018-12-01,Amasya Merzifon,İç,16136
2018-12-01,Ankara Esenboğa,İç,1017126
2018-12-01,Antalya,İç,496295
2018-12-01,Aydın,İç,0
2018-12-01,Ağrı,İç,27071
2018-12-01,Balıkesir Edremit,İç,16589
2018-12-01,Balıkesir Merkez,İç,0
2018-12-01,Batman,İç,54986
2018-12-01,Bingöl,İç,17297
2018-12-01,Bursa Yenişehir,İç,17536
2018-12-01,Denizli Çardak,İç,43306
2018-12-01,Diyarbakır,İç,139885
2018-12-01,Elazığ,İç,71525
2018-12-01,Erzincan,İç,34452
2018-12-01,Erzurum,İç,90636
2018-12-01,Eskişehir,İç,0
2018-12-01,Gaziantep,İç,167581
2018-12-01,Gökçeada,İç,0
2018-12-01,Hakkari Yüksekova,İç,9253
2018-12-01,Hatay,İç,83909
2018-12-01,Isparta,İç,6654
2018-12-01,Iğdır,İç,18974
2018-12-01,Kahramanmaraş,İç,24319
2018-12-01,Kars,İç,45977
2018-12-01,Kastamonu,İç,3838
2018-12-01,Kayseri,İç,149024
2018-12-01,Kocaeli,İç,3846
2018-12-01,Konya,İç,80028
2018-12-01,Malatya,İç,58008
2018-12-01,Mardin,İç,47337
2018-12-01,Muğla Dalaman,İç,59218
2018-12-01,Muğla Milas-Bodrum,İç,87932
2018-12-01,Muş,İç,39161
2018-12-01,Nevşehir Kapadokya,İç,23835
2018-12-01,Ordu-Giresun,İç,87923
2018-12-01,Samsun Çarşamba,İç,124867
2018-12-01,Siirt,İç,0
2018-12-01,Sinop,İç,11798
2018-12-01,Sivas,İç,41508
2018-12-01,Tekirdağ Çorlu,İç,5585
2018-12-01,Tokat,İç,0
2018-12-01,Trabzon,İç,251673
2018-12-01,Uşak,İç,0
2018-12-01,Van,İç,114498
2018-12-01,Zafer,İç,5568
2018-12-01,Zonguldak Çaycuma,İç,0
2018-12-01,Çanakkale,İç,8579
2018-12-01,İstanbul,İç,39294
2018-12-01,İstanbul Atatürk,İç,1319953
2018-12-01,İstanbul Sabiha Gökçen,İç,1688779
2018-12-01,İzmir Adnan Menderes,İç,810297
2018-12-01,Şanlıurfa GAP,İç,58934
2018-12-01,Şırnak,İç,33040
2018-11-01,Adana,İç,380229
2018-11-01,Adıyaman,İç,20246
2018-11-01,Alanya Gazipaşa,İç,30954
2018-11-01,Amasya Merzifon,İç,15653
2018-11-01,Ankara Esenboğa,İç,1024434
2018-11-01,Antalya,İç,539546
2018-11-01,Aydın,İç,0
2018-11-01,Ağrı,İç,25789
2018-11-01,Balıkesir Edremit,İç,17292
2018-11-01,Balıkesir Merkez,İç,0
2018-11-01,Batman,İç,54983
2018-11-01,Bingöl,İç,16794
2018-11-01,Bursa Yenişehir,İç,16315
2018-11-01,Denizli Çardak,İç,47585
2018-11-01,Diyarbakır,İç,142761
2018-11-01,Elazığ,İç,70414
2018-11-01,Erzincan,İç,36263
2018-11-01,Erzurum,İç,84806
2018-11-01,Eskişehir,İç,0
2018-11-01,Gaziantep,İç,180997
2018-11-01,Gökçeada,İç,0
2018-11-01,Hakkari Yüksekova,İç,16700
2018-11-01,Hatay,İç,89097
2018-11-01,Isparta,İç,8050
2018-11-01,Iğdır,İç,20578
2018-11-01,Kahramanmaraş,İç,24769
2018-11-01,Kars,İç,42177
2018-11-01,Kastamonu,İç,4880
2018-11-01,Kayseri,İç,156437
2018-11-01,Kocaeli,İç,4216
2018-11-01,Konya,İç,78796
2018-11-01,Malatya,İç,59491
2018-11-01,Mardin,İç,52245
2018-11-01,Muğla Dalaman,İç,62565
2018-11-01,Muğla Milas-Bodrum,İç,98596
2018-11-01,Muş,İç,40048
2018-11-01,Nevşehir Kapadokya,İç,26006
2018-11-01,Ordu-Giresun,İç,86258
2018-11-01,Samsun Çarşamba,İç,117094
2018-11-01,Siirt,İç,0
2018-11-01,Sinop,İç,12101
2018-11-01,Sivas,İç,43936
2018-11-01,Tekirdağ Çorlu,İç,6851
2018-11-01,Tokat,İç,0
2018-11-01,Trabzon,İç,250192
2018-11-01,Uşak,İç,0
2018-11-01,Van,İç,111709
2018-11-01,Zafer,İç,4618
2018-11-01,Zonguldak Çaycuma,İç,0
2018-11-01,Çanakkale,İç,8215
2018-11-01,İstanbul,İç,25108
2018-11-01,İstanbul Atatürk,İç,1377048
2018-11-01,İstanbul Sabiha Gökçen,İç,1682432
2018-11-01,İzmir Adnan Menderes,İç,816472
2018-11-01,Şanlıurfa GAP,İç,61408
2018-11-01,Şırnak,İç,33498
2018-10-01,Adana,İç,393036
2018-10-01,Adıyaman,İç,20514
2018-10-01,Alanya Gazipaşa,İç,57116
2018-10-01,Amasya Merzifon,İç,13270
2018-10-01,Ankara Esenboğa,İç,1096353
2018-10-01,Antalya,İç,678032
2018-10-01,Aydın,İç,0
2018-10-01,Ağrı,İç,24995
2018-10-01,Balıkesir Edremit,İç,31030
2018-10-01,Balıkesir Merkez,İç,0
2018-10-01,Batman,İç,52186
2018-10-01,Bingöl,İç,18929
2018-10-01,Bursa Yenişehir,İç,16629
2018-10-01,Denizli Çardak,İç,48049
2018-10-01,Diyarbakır,İç,165503
2018-10-01,Elazığ,İç,79973
2018-10-01,Erzincan,İç,43542
2018-10-01,Erzurum,İç,89553
2018-10-01,Eskişehir,İç,0
2018-10-01,Gaziantep,İç,185384
2018-10-01,Gökçeada,İç,0
2018-10-01,Hakkari Yüksekova,İç,19921
2018-10-01,Hatay,İç,94580
2018-10-01,Isparta,İç,8369
2018-10-01,Iğdır,İç,22241
2018-10-01,Kahramanmaraş,İç,28170
2018-10-01,Kars,İç,43065
2018-10-01,Kastamonu,İç,8164
2018-10-01,Kayseri,İç,163233
2018-10-01,Kocaeli,İç,4436
2018-10-01,Konya,İç,84945
2018-10-01,Malatya,İç,70670
2018-10-01,Mardin,İç,58705
2018-10-01,Muğla Dalaman,İç,146508
2018-10-01,Muğla Milas-Bodrum,İç,190054
2018-10-01,Muş,İç,31857
2018-10-01,Nevşehir Kapadokya,İç,40336
2018-10-01,Ordu-Giresun,İç,91776
2018-10-01,Samsun Çarşamba,İç,130997
2018-10-01,Siirt,İç,0
2018-10-01,Sinop,İç,14153
2018-10-01,Sivas,İç,50375
2018-10-01,Tekirdağ Çorlu,İç,6655
2018-10-01,Tokat,İç,0
2018-10-01,Trabzon,İç,301938
2018-10-01,Uşak,İç,0
2018-10-01,Van,İç,117458
2018-10-01,Zafer,İç,6191
2018-10-01,Zonguldak Çaycuma,İç,0
2018-10-01,Çanakkale,İç,11684
2018-10-01,İstanbul,İç,604
2018-10-01,İstanbul Atatürk,İç,1641098
2018-10-01,İstanbul Sabiha Gökçen,İç,1867889
2018-10-01,İzmir Adnan Menderes,İç,842468
2018-10-01,Şanlıurfa GAP,İç,63303
2018-10-01,Şırnak,İç,36570
2018-09-01,Adana,İç,402441
2018-09-01,Adıyaman,İç,22857
2018-09-01,Alanya Gazipaşa,İç,68449
2018-09-01,Amasya Merzifon,İç,12245
2018-09-01,Ankara Esenboğa,İç,1143377
2018-09-01,Antalya,İç,689906
2018-09-01,Aydın,İç,0
2018-09-01,Ağrı,İç,27722
2018-09-01,Balıkesir Edremit,İç,57208
2018-09-01,Balıkesir Merkez,İç,0
2018-09-01,Batman,İç,51795
2018-09-01,Bingöl,İç,20128
2018-09-01,Bursa Yenişehir,İç,18581
2018-09-01,Denizli Çardak,İç,46656
2018-09-01,Diyarbakır,İç,172272
2018-09-01,Elazığ,İç,86840
2018-09-01,Erzincan,İç,44953
2018-09-01,Erzurum,İç,101628
2018-09-01,Eskişehir,İç,0
2018-09-01,Gaziantep,İç,179266
2018-09-01,Gökçeada,İç,0
2018-09-01,Hakkari Yüksekova,İç,19824
2018-09-01,Hatay,İç,94066
2018-09-01,Isparta,İç,7253
2018-09-01,Iğdır,İç,26217
2018-09-01,Kahramanmaraş,İç,28322
2018-09-01,Kars,İç,45493
2018-09-01,Kastamonu,İç,8785
2018-09-01,Kayseri,İç,160283
2018-09-01,Kocaeli,İç,4017
2018-09-01,Konya,İç,87846
2018-09-01,Malatya,İç,73151
2018-09-01,Mardin,İç,61032
2018-09-01,Muğla Dalaman,İç,217698
2018-09-01,Muğla Milas-Bodrum,İç,341063
2018-09-01,Muş,İç,33177
2018-09-01,Nevşehir Kapadokya,İç,39745
2018-09-01,Ordu-Giresun,İç,92291
2018-09-01,Samsun Çarşamba,İç,134910
2018-09-01,Siirt,İç,0
2018-09-01,Sinop,İç,15967
2018-09-01,Sivas,İç,49753
2018-09-01,Tekirdağ Çorlu,İç,8691
2018-09-01,Tokat,İç,0
2018-09-01,Trabzon,İç,333176
2018-09-01,Uşak,İç,946
2018-09-01,Van,İç,127391
2018-09-01,Zafer,İç,5019
2018-09-01,Zonguldak Çaycuma,İç,0
2018-09-01,Çanakkale,İç,11469
2018-09-01,İstanbul Atatürk,İç,1715628
2018-09-01,İstanbul Sabiha Gökçen,İç,1996820
2018-09-01,İzmir Adnan Menderes,İç,874700
2018-09-01,Şanlıurfa GAP,İç,60279
2018-09-01,Şırnak,İç,34844
2018-08-01,Adana,İç,409189
2018-08-01,Adıyaman,İç,22020
2018-08-01,Alanya Gazipaşa,İç,70761
2018-08-01,Amasya Merzifon,İç,12283
2018-08-01,Ankara Esenboğa,İç,1207773
2018-08-01,Antalya,İç,748107
2018-08-01,Aydın,İç,0
2018-08-01,Ağrı,İç,29365
2018-08-01,Balıkesir Edremit,İç,75780
2018-08-01,Balıkesir Merkez,İç,0
2018-08-01,Batman,İç,53684
2018-08-01,Bingöl,İç,19559
2018-08-01,Bursa Yenişehir,İç,20099
2018-08-01,Denizli Çardak,İç,45421
2018-08-01,Diyarbakır,İç,176348
2018-08-01,Elazığ,İç,93013
2018-08-01,Erzincan,İç,50228
2018-08-01,Erzurum,İç,106853
2018-08-01,Eskişehir,İç,38
2018-08-01,Gaziantep,İç,185547
2018-08-01,Gökçeada,İç,0
2018-08-01,Hakkari Yüksekova,İç,19516
2018-08-01,Hatay,İç,94875
2018-08-01,Isparta,İç,6673
2018-08-01,Iğdır,İç,27994
2018-08-01,Kahramanmaraş,İç,29720
2018-08-01,Kars,İç,48578
2018-08-01,Kastamonu,İç,10032
2018-08-01,Kayseri,İç,161443
2018-08-01,Kocaeli,İç,4921
2018-08-01,Konya,İç,81430
2018-08-01,Malatya,İç,80412
2018-08-01,Mardin,İç,62263
2018-08-01,Muğla Dalaman,İç,250344
2018-08-01,Muğla Milas-Bodrum,İç,461370
2018-08-01,Muş,İç,34795
2018-08-01,Nevşehir Kapadokya,İç,39805
2018-08-01,Ordu-Giresun,İç,98387
2018-08-01,Samsun Çarşamba,İç,140714
2018-08-01,Siirt,İç,0
2018-08-01,Sinop,İç,19189
2018-08-01,Sivas,İç,51937
2018-08-01,Tekirdağ Çorlu,İç,9936
2018-08-01,Tokat,İç,0
2018-08-01,Trabzon,İç,391381
2018-08-01,Uşak,İç,2460
2018-08-01,Van,İç,129255
2018-08-01,Zafer,İç,5711
2018-08-01,Zonguldak Çaycuma,İç,0
2018-08-01,Çanakkale,İç,19009
2018-08-01,İstanbul Atatürk,İç,1840072
2018-08-01,İstanbul Sabiha Gökçen,İç,2110174
2018-08-01,İzmir Adnan Menderes,İç,915437
2018-08-01,Şanlıurfa GAP,İç,58208
2018-08-01,Şırnak,İç,37592
2018-07-01,Adana,İç,420823
2018-07-01,Adıyaman,İç,22220
2018-07-01,Alanya Gazipaşa,İç,69647
2018-07-01,Amasya Merzifon,İç,12613
2018-07-01,Ankara Esenboğa,İç,1286469
2018-07-01,Antalya,İç,740677
2018-07-01,Aydın,İç,0
2018-07-01,Ağrı,İç,29953
2018-07-01,Balıkesir Edremit,İç,85105
2018-07-01,Balıkesir Merkez,İç,0
2018-07-01,Batman,İç,57774
2018-07-01,Bingöl,İç,21216
2018-07-01,Bursa Yenişehir,İç,20757
2018-07-01,Denizli Çardak,İç,44197
2018-07-01,Diyarbakır,İç,184871
2018-07-01,Elazığ,İç,94243
2018-07-01,Erzincan,İç,49971
2018-07-01,Erzurum,İç,113823
2018-07-01,Eskişehir,İç,0
2018-07-01,Gaziantep,İç,183253
2018-07-01,Gökçeada,İç,0
2018-07-01,Hakkari Yüksekova,İç,20846
2018-07-01,Hatay,İç,88151
2018-07-01,Isparta,İç,7447
2018-07-01,Iğdır,İç,28417
2018-07-01,Kahramanmaraş,İç,30760
2018-07-01,Kars,İç,50752
2018-07-01,Kastamonu,İç,11489
2018-07-01,Kayseri,İç,160302
2018-07-01,Kocaeli,İç,4626
2018-07-01,Konya,İç,90756
2018-07-01,Malatya,İç,78806
2018-07-01,Mardin,İç,61026
2018-07-01,Muğla Dalaman,İç,242274
2018-07-01,Muğla Milas-Bodrum,İç,454915
2018-07-01,Muş,İç,35808
2018-07-01,Nevşehir Kapadokya,İç,36195
2018-07-01,Ordu-Giresun,İç,103621
2018-07-01,Samsun Çarşamba,İç,144594
2018-07-01,Siirt,İç,0
2018-07-01,Sinop,İç,16640
2018-07-01,Sivas,İç,53421
2018-07-01,Tekirdağ Çorlu,İç,10600
2018-07-01,Tokat,İç,0
2018-07-01,Trabzon,İç,380574
2018-07-01,Uşak,İç,3061
2018-07-01,Van,İç,129049
2018-07-01,Zafer,İç,6049
2018-07-01,Zonguldak Çaycuma,İç,0
2018-07-01,Çanakkale,İç,12756
2018-07-01,İstanbul Atatürk,İç,1853662
2018-07-01,İstanbul Sabiha Gökçen,İç,2172277
2018-07-01,İzmir Adnan Menderes,İç,949753
2018-07-01,Şanlıurfa GAP,İç,64997
2018-07-01,Şırnak,İç,39617
2018-06-01,Adana,İç,392295
2018-06-01,Adıyaman,İç,24188
2018-06-01,Alanya Gazipaşa,İç,56801
2018-06-01,Amasya Merzifon,İç,11233
2018-06-01,Ankara Esenboğa,İç,1211079
2018-06-01,Antalya,İç,646842
2018-06-01,Aydın,İç,0
2018-06-01,Ağrı,İç,27300
2018-06-01,Balıkesir Edremit,İç,62873
2018-06-01,Balıkesir Merkez,İç,0
2018-06-01,Batman,İç,52694
2018-06-01,Bingöl,İç,18834
2018-06-01,Bursa Yenişehir,İç,19414
2018-06-01,Denizli Çardak,İç,42651
2018-06-01,Diyarbakır,İç,175529
2018-06-01,Elazığ,İç,85836
2018-06-01,Erzincan,İç,42658
2018-06-01,Erzurum,İç,116992
2018-06-01,Eskişehir,İç,467
2018-06-01,Gaziantep,İç,177159
2018-06-01,Gökçeada,İç,0
2018-06-01,Hakkari Yüksekova,İç,18899
2018-06-01,Hatay,İç,81829
2018-06-01,Isparta,İç,7405
2018-06-01,Iğdır,İç,24236
2018-06-01,Kahramanmaraş,İç,27872
2018-06-01,Kars,İç,45887
2018-06-01,Kastamonu,İç,9232
2018-06-01,Kayseri,İç,146305
2018-06-01,Kocaeli,İç,4037
2018-06-01,Konya,İç,78551
2018-06-01,Malatya,İç,71151
2018-06-01,Mardin,İç,56475
2018-06-01,Muğla Dalaman,İç,192290
2018-06-01,Muğla Milas-Bodrum,İç,326851
2018-06-01,Muş,İç,34383
2018-06-01,Nevşehir Kapadokya,İç,34652
2018-06-01,Ordu-Giresun,İç,91093
2018-06-01,Samsun Çarşamba,İç,127454
2018-06-01,Siirt,İç,0
2018-06-01,Sinop,İç,16857
2018-06-01,Sivas,İç,49326
2018-06-01,Tekirdağ Çorlu,İç,9504
2018-06-01,Tokat,İç,0
2018-06-01,Trabzon,İç,332676
2018-06-01,Uşak,İç,2492
2018-06-01,Van,İç,122257
2018-06-01,Zafer,İç,6053
2018-06-01,Zonguldak Çaycuma,İç,0
2018-06-01,Çanakkale,İç,14692
2018-06-01,İstanbul Atatürk,İç,1612311
2018-06-01,İstanbul Sabiha Gökçen,İç,1898856
2018-06-01,İzmir Adnan Menderes,İç,870698
2018-06-01,Şanlıurfa GAP,İç,67054
2018-06-01,Şırnak,İç,33783
2018-05-01,Adana,İç,414124
2018-05-01,Adıyaman,İç,25418
2018-05-01,Alanya Gazipaşa,İç,53196
2018-05-01,Amasya Merzifon,İç,12527
2018-05-01,Ankara Esenboğa,İç,1231905
2018-05-01,Antalya,İç,611676
2018-05-01,Aydın,İç,0
2018-05-01,Ağrı,İç,25249
2018-05-01,Balıkesir Edremit,İç,47782
2018-05-01,Balıkesir Merkez,İç,0
2018-05-01,Batman,İç,51667
2018-05-01,Bingöl,İç,18246
2018-05-01,Bursa Yenişehir,İç,19239
2018-05-01,Denizli Çardak,İç,45818
2018-05-01,Diyarbakır,İç,164609
2018-05-01,Elazığ,İç,85383
2018-05-01,Erzincan,İç,40502
2018-05-01,Erzurum,İç,110971
2018-05-01,Eskişehir,İç,0
2018-05-01,Gaziantep,İç,196256
2018-05-01,Gökçeada,İç,0
2018-05-01,Hakkari Yüksekova,İç,16749
2018-05-01,Hatay,İç,84355
2018-05-01,Isparta,İç,7210
2018-05-01,Iğdır,İç,21904
2018-05-01,Kahramanmaraş,İç,27744
2018-05-01,Kars,İç,45104
2018-05-01,Kastamonu,İç,6622
2018-05-01,Kayseri,İç,153250
2018-05-01,Kocaeli,İç,3543
2018-05-01,Konya,İç,84143
2018-05-01,Malatya,İç,71787
2018-05-01,Mardin,İç,57599
2018-05-01,Muğla Dalaman,İç,136018
2018-05-01,Muğla Milas-Bodrum,İç,209965
2018-05-01,Muş,İç,33600
2018-05-01,Nevşehir Kapadokya,İç,34069
2018-05-01,Ordu-Giresun,İç,77667
2018-05-01,Samsun Çarşamba,İç,136006
2018-05-01,Siirt,İç,0
2018-05-01,Sinop,İç,16274
2018-05-01,Sivas,İç,52469
2018-05-01,Tekirdağ Çorlu,İç,9786
2018-05-01,Tokat,İç,0
2018-05-01,Trabzon,İç,290113
2018-05-01,Uşak,İç,2564
2018-05-01,Van,İç,116604
2018-05-01,Zafer,İç,5293
2018-05-01,Zonguldak Çaycuma,İç,0
2018-05-01,Çanakkale,İç,25663
2018-05-01,İstanbul Atatürk,İç,1552874
2018-05-01,İstanbul Sabiha Gökçen,İç,1855681
2018-05-01,İzmir Adnan Menderes,İç,894914
2018-05-01,Şanlıurfa GAP,İç,72434
2018-05-01,Şırnak,İç,29834
2018-04-01,Adana,İç,456305
2018-04-01,Adıyaman,İç,26264
2018-04-01,Alanya Gazipaşa,İç,46623
2018-04-01,Amasya Merzifon,İç,13777
2018-04-01,Ankara Esenboğa,İç,1324769
2018-04-01,Antalya,İç,691838
2018-04-01,Aydın,İç,0
2018-04-01,Ağrı,İç,26946
2018-04-01,Balıkesir Edremit,İç,42947
2018-04-01,Balıkesir Merkez,İç,0
2018-04-01,Batman,İç,58667
2018-04-01,Bingöl,İç,19484
2018-04-01,Bursa Yenişehir,İç,18463
