tarih,uyruk,ziyaretci_sayisi
2024-07-01,Kanada,23530
2024-07-01,Hindistan,22075
2024-07-01,Mısır,21211
2024-07-01,Fas,21040
2024-07-01,Libya,20756
2024-07-01,İsviçre,20626
2024-07-01,Belçika,20322
2024-07-01,Avustralya,19895
2024-07-01,İsveç,19006
2024-07-01,Ukrayna,18710
2024-07-01,Tunus,17610
2024-07-01,Romanya,17152
2024-07-01,Lübnan,16357
2024-07-01,Güney Kore,16186
2024-07-01,Pakistan,15336
2024-07-01,Türkmenistan,15020
2024-07-01,Bulgaristan,14257
2024-07-01,Meksika,11998
2024-07-01,Suriye,11672
2024-07-01,Danimarka,10870
2024-07-01,Norveç,10240
2024-07-01,Brezilya,9943
2024-07-01,Belarus,9937
2024-07-01,Endonezya,9915
2024-07-01,Kuzey Kıbrıs,9202
2024-07-01,Katar,9122
2024-07-01,Japonya,9077
2024-07-01,Polonya,9052
2024-07-01,Kırgızistan,8928
2024-07-01,Gürcistan,8599
2024-07-01,Filipinler,7896
2024-07-01,Macaristan,7389
2024-07-01,Birleşik Arap Emirlikleri,7077
2024-07-01,Moldova,6363
2024-07-01,Yunanistan,6222
2024-07-01,Portekiz,5995
2024-07-01,Afganistan,5973
2024-07-01,Tayvan,5940
2024-07-01,Umman,5801
2024-07-01,İsrail,5384
2024-07-01,Güney Afrika,5357
2024-07-01,Kolombiya,5259
2024-07-01,Filistin,4946
2024-07-01,Bahreyn,4741
2024-07-01,İrlanda,4696
2024-07-01,Bosna Hersek,4425
2024-07-01,Milliyetsiz (Haymatlos),4283
2024-07-01,Arjantin,4062
2024-07-01,Sırbistan,3912
2024-07-01,Finlandiya,3265
2024-07-01,Çekya,3144
2024-07-01,Tayland,3114
2024-07-01,Arnavutluk,3109
2024-07-01,Yemen,3015
2024-07-01,Malezya,3011
2024-07-01,Yeni Zelanda,2952
2024-07-01,Kosova,2943
2024-07-01,Hırvatistan,2771
2024-07-01,Moğolistan,2590
2024-07-01,Bangladeş,2474
2024-07-01,Etiyopya,2471
2024-07-01,Litvanya,2359
2024-07-01,Slovenya,2344
2024-07-01,Venezuela,2318
2024-07-01,Hong Kong,2239
2024-07-01,Kuzey Makedonya,2232
2024-07-01,Slovakya,1975
2024-07-01,Letonya,1841
2024-07-01,Nijerya,1743
2024-07-01,Ermenistan,1706
2024-07-01,Singapur,1662
2024-07-01,Sudan,1415
2024-07-01,Şili,1384
2024-07-01,Tacikistan,1357
2024-07-01,Malta,1273
2024-07-01,Senegal,1207
2024-07-01,Saint Kitts,1180
2024-07-01,Peru,1166
2024-07-01,Mauritius,1118
2024-07-01,Estonya,1024
2024-07-01,Güney Kıbrıs,986
2024-07-01,Ekvador,965
2024-07-01,Sri Lanka,963
2024-07-01,Nepal,934
2024-07-01,Karadağ,917
2024-07-01,Eritre,890
2024-07-01,Demokratik Kongo Cumhuriyeti,773
2024-07-01,Kenya,733
2024-07-01,Panama,715
2024-07-01,Uruguay,703
2024-07-01,Vietnam,688
2024-07-01,Somali,631
2024-07-01,Uganda,586
2024-07-01,Kamerun,573
2024-07-01,Küba,545
2024-07-01,Kosta Rika,527
2024-07-01,Fildişi Sahili,515
2024-07-01,Lüksemburg,497
2024-07-01,Mali,486
2024-07-01,Gana,423
2024-07-01,Gabon,423
2024-07-01,Dominika,387
2024-07-01,Çad,381
2024-07-01,Burkina Faso,379
2024-07-01,Moritanya,375
2024-07-01,Gine,374
2024-07-01,Tanzanya,371
2024-07-01,Cibuti,340
2024-07-01,Dominik Cumhuriyeti,323
2024-07-01,İzlanda,298
2024-07-01,Birleşmiş Milletler,288
2024-07-01,Guatemala,276
2024-07-01,Bolivya,275
2024-07-01,Nijer,257
2024-07-01,Honduras,227
2024-07-01,Kongo Cumhuriyeti,205
2024-07-01,Maldivler,196
2024-07-01,Angola,185
2024-07-01,Zimbabve,179
2024-07-01,El Salvador,178
2024-07-01,Sierra Leone,170
2024-07-01,Lihtenştayn,169
2024-07-01,Trinidad ve Tobago,159
2024-07-01,Benin,152
2024-07-01,Gambiya,140
2024-07-01,Nikaragua,122
2024-07-01,Grenada,117
2024-07-01,Makao,111
2024-07-01,Myanmar,108
2024-07-01,Jamaika,108
2024-07-01,Paraguay,104
2024-07-01,Antigua ve Barbuda,104
2024-07-01,Seyşeller,93
2024-07-01,Ruanda,85
2024-07-01,Mozambik,83
2024-07-01,Togo,75
2024-07-01,Saint Lucia,74
2024-07-01,Ekvator Ginesi,69
2024-07-01,Zambiya,67
2024-07-01,Güney Sudan,67
2024-07-01,Brunei,66
2024-07-01,Botsvana,48
2024-07-01,Namibya,46
2024-07-01,Madagaskar,44
2024-07-01,Belize,42
2024-07-01,Andorra,40
2024-07-01,Bahama Adaları,37
2024-07-01,Kamboçya,36
2024-07-01,Burundi,35
2024-07-01,Fiji,35
2024-07-01,Surinam,34
2024-07-01,San Marino,33
2024-07-01,Komorlar,28
2024-07-01,Vanuatu,26
2024-07-01,Barbados,25
2024-07-01,Liberya,21
2024-07-01,Malavi,21
2024-07-01,Yeşil Burun Adaları,17
2024-07-01,Monako,15
2024-07-01,Esvatini,14
2024-07-01,Haiti,14
2024-07-01,Orta Afrika Cumhuriyeti,13
2024-07-01,Gine Bissau,12
2024-07-01,Laos,9
2024-07-01,Lesotho,8
2024-07-01,Saint Vincent,7
2024-07-01,Guyana,6
2024-07-01,Avrupa Birliği,5
2024-07-01,Somaliland,4
2024-07-01,Bhutan,2
2024-07-01,Doğu Timor,2
2024-07-01,Samoa,2
2024-07-01,Solomon Adaları,2
2024-07-01,Vatikan,1
2024-07-01,Sao Tome,1
2024-07-01,Tuvalu,1
2024-06-01,Rusya,171633
2024-06-01,ABD,112966
2024-06-01,Almanya,102559
2024-06-01,İran,96418
2024-06-01,Suudi Arabistan,85448
2024-06-01,Birleşik Krallık,65440
2024-06-01,Fransa,48331
2024-06-01,Özbekistan,46077
2024-06-01,Irak,42649
2024-06-01,İtalya,36766
2024-06-01,Kazakistan,34558
2024-06-01,Çin,33071
2024-06-01,Hindistan,31521
2024-06-01,Azerbaycan,30148
2024-06-01,Kuveyt,27290
2024-06-01,Hollanda,26571
2024-06-01,Ürdün,26445
2024-06-01,İspanya,23764
2024-06-01,Mısır,21505
2024-06-01,Kanada,21058
2024-06-01,Cezayir,19651
2024-06-01,Ukrayna,18182
2024-06-01,Avustralya,17986
2024-06-01,Romanya,17842
2024-06-01,Lübnan,17383
2024-06-01,İsveç,17304
2024-06-01,Güney Kore,17190
2024-06-01,Fas,16268
2024-06-01,Libya,15711
2024-06-01,Bulgaristan,15112
2024-06-01,Belçika,14963
2024-06-01,Tunus,14180
2024-06-01,Avusturya,13800
2024-06-01,İsviçre,12494
2024-06-01,Türkmenistan,12174
2024-06-01,Pakistan,11857
2024-06-01,Kırgızistan,11031
2024-06-01,Suriye,10779
2024-06-01,Japonya,10061
2024-06-01,Belarus,8965
2024-06-01,Polonya,8757
2024-06-01,Meksika,8528
2024-06-01,Endonezya,8424
2024-06-01,Gürcistan,8407
2024-06-01,Brezilya,8405
2024-06-01,Filipinler,8373
2024-06-01,Norveç,8061
2024-06-01,Güney Afrika,7923
2024-06-01,Yunanistan,6969
2024-06-01,Macaristan,6635
2024-06-01,Birleşik Arap Emirlikleri,6600
2024-06-01,Kuzey Kıbrıs,6522
2024-06-01,Kolombiya,6347
2024-06-01,Portekiz,6216
2024-06-01,Tayvan,6145
2024-06-01,Katar,6042
2024-06-01,Moldova,5640
2024-06-01,Danimarka,5516
2024-06-01,Bahreyn,5218
2024-06-01,İrlanda,4964
2024-06-01,Umman,4943
2024-06-01,İsrail,4859
2024-06-01,Bosna Hersek,4672
2024-06-01,Sırbistan,4441
2024-06-01,Filistin,4208
2024-06-01,Afganistan,4109
2024-06-01,Malezya,3910
2024-06-01,Arjantin,3786
2024-06-01,Finlandiya,3592
2024-06-01,Arnavutluk,3566
2024-06-01,Kosova,3474
2024-06-01,Singapur,3244
2024-06-01,Tayland,3201
2024-06-01,Milliyetsiz (Haymatlos),3141
2024-06-01,Çekya,3090
2024-06-01,Yeni Zelanda,3054
2024-06-01,Yemen,3031
2024-06-01,Hırvatistan,2855
2024-06-01,Moğolistan,2526
2024-06-01,Bangladeş,2454
2024-06-01,Hong Kong,2412
2024-06-01,Slovakya,2287
2024-06-01,Litvanya,2184
2024-06-01,Etiyopya,2060
2024-06-01,Kuzey Makedonya,2015
2024-06-01,Letonya,2010
2024-06-01,Şili,1951
2024-06-01,Venezuela,1844
2024-06-01,Slovenya,1777
2024-06-01,Nijerya,1476
2024-06-01,Tacikistan,1199
2024-06-01,Saint Kitts,1183
2024-06-01,Estonya,1116
2024-06-01,Ermenistan,1094
2024-06-01,Sudan,1079
2024-06-01,Karadağ,1077
2024-06-01,Ekvador,1042
2024-06-01,Peru,1034
2024-06-01,Kenya,891
2024-06-01,Sri Lanka,822
2024-06-01,Senegal,816
2024-06-01,Nepal,778
2024-06-01,Vietnam,763
2024-06-01,Malta,752
2024-06-01,Mauritius,739
2024-06-01,Güney Kıbrıs,702
2024-06-01,Panama,664
2024-06-01,Demokratik Kongo Cumhuriyeti,628
2024-06-01,Uruguay,620
2024-06-01,Somali,613
2024-06-01,Eritre,601
2024-06-01,Kosta Rika,574
2024-06-01,Uganda,549
2024-06-01,Guatemala,527
2024-06-01,Küba,487
2024-06-01,Birleşmiş Milletler,473
2024-06-01,Kamerun,460
2024-06-01,Lüksemburg,382
2024-06-01,Gana,373
2024-06-01,Dominik Cumhuriyeti,373
2024-06-01,Fildişi Sahili,350
2024-06-01,Tanzanya,347
2024-06-01,Dominika,309
2024-06-01,Bolivya,303
2024-06-01,Gabon,284
2024-06-01,Maldivler,279
2024-06-01,Gine,273
2024-06-01,Çad,270
2024-06-01,Moritanya,260
2024-06-01,Mali,241
2024-06-01,Honduras,237
2024-06-01,Cibuti,233
2024-06-01,İzlanda,195
2024-06-01,Nijer,192
2024-06-01,Zimbabve,192
2024-06-01,Burkina Faso,186
2024-06-01,Angola,156
2024-06-01,Sierra Leone,152
2024-06-01,El Salvador,150
2024-06-01,Kongo Cumhuriyeti,131
2024-06-01,Jamaika,125
2024-06-01,Paraguay,120
2024-06-01,Trinidad ve Tobago,119
2024-06-01,Gambiya,113
2024-06-01,Myanmar,105
2024-06-01,Nikaragua,101
2024-06-01,Benin,95
2024-06-01,Grenada,90
2024-06-01,Ruanda,89
2024-06-01,Mozambik,87
2024-06-01,Seyşeller,71
2024-06-01,Zambiya,67
2024-06-01,Saint Lucia,66
2024-06-01,Antigua ve Barbuda,64
2024-06-01,Makao,59
2024-06-01,Brunei,58
2024-06-01,Lihtenştayn,56
2024-06-01,Güney Sudan,54
2024-06-01,Belize,46
2024-06-01,Botsvana,41
2024-06-01,Kamboçya,41
2024-06-01,Komorlar,39
2024-06-01,Bahama Adaları,39
2024-06-01,Ekvator Ginesi,38
2024-06-01,Togo,31
2024-06-01,Andorra,31
2024-06-01,Liberya,31
2024-06-01,Surinam,31
2024-06-01,Vanuatu,29
2024-06-01,Namibya,28
2024-06-01,Madagaskar,27
2024-06-01,Barbados,27
2024-06-01,Burundi,24
2024-06-01,Fiji,23
2024-06-01,San Marino,21
2024-06-01,Malavi,19
2024-06-01,Yeşil Burun Adaları,17
2024-06-01,Haiti,16
2024-06-01,Guyana,13
2024-06-01,Esvatini,12
2024-06-01,Orta Afrika Cumhuriyeti,12
2024-06-01,Monako,10
2024-06-01,Gine Bissau,8
2024-06-01,Lesotho,8
2024-06-01,Bhutan,7
2024-06-01,Laos,4
2024-06-01,Saint Vincent,4
2024-06-01,Doğu Timor,4
2024-06-01,Avrupa Birliği,4
2024-06-01,Vatikan,2
2024-06-01,Papua Yeni Gine,2
2024-06-01,Sao Tome,2
2024-06-01,Samoa,1
2024-06-01,Tuvalu,1
2024-06-01,Tonga,1
2024-05-01,Rusya,176702
2024-05-01,Almanya,140214
2024-05-01,ABD,90318
2024-05-01,İran,84587
2024-05-01,Birleşik Krallık,80052
2024-05-01,Fransa,66170
2024-05-01,Suudi Arabistan,57071
2024-05-01,İtalya,38805
2024-05-01,Özbekistan,37975
2024-05-01,Hindistan,35351
2024-05-01,Çin,35222
2024-05-01,Hollanda,34669
2024-05-01,Kazakistan,34070
2024-05-01,Azerbaycan,32600
2024-05-01,Irak,28587
2024-05-01,Cezayir,26498
2024-05-01,Romanya,22689
2024-05-01,İspanya,22422
2024-05-01,Fas,20779
2024-05-01,Kanada,20417
2024-05-01,Ukrayna,19097
2024-05-01,Kuveyt,18679
2024-05-01,Libya,18678
2024-05-01,Avusturya,18395
2024-05-01,Güney Kore,17988
2024-05-01,Lübnan,17542
2024-05-01,Ürdün,16970
2024-05-01,İsviçre,16969
2024-05-01,Belçika,16718
2024-05-01,Mısır,16352
2024-05-01,Avustralya,15561
2024-05-01,Tunus,14573
2024-05-01,Kırgızistan,14438
2024-05-01,Bulgaristan,13994
2024-05-01,İsveç,13809
2024-05-01,Polonya,12292
2024-05-01,Endonezya,12219
2024-05-01,Türkmenistan,11865
2024-05-01,Yunanistan,11314
2024-05-01,Pakistan,10280
2024-05-01,Gürcistan,10010
2024-05-01,Meksika,9633
2024-05-01,Belarus,9475
2024-05-01,Macaristan,9389
2024-05-01,Japonya,8990
2024-05-01,Kuzey Kıbrıs,8680
2024-05-01,Brezilya,8622
2024-05-01,Danimarka,8287
2024-05-01,Malezya,7986
2024-05-01,Bosna Hersek,7929
2024-05-01,Suriye,7429
2024-05-01,Norveç,6951
2024-05-01,Portekiz,6614
2024-05-01,Kosova,6408
2024-05-01,Kolombiya,6214
2024-05-01,Sırbistan,6105
2024-05-01,Arnavutluk,6043
2024-05-01,Tayvan,6027
2024-05-01,Filipinler,5769
2024-05-01,Birleşik Arap Emirlikleri,5280
2024-05-01,Moldova,5171
2024-05-01,Hırvatistan,5005
2024-05-01,Arjantin,5001
2024-05-01,Güney Afrika,4949
2024-05-01,Tayland,4917
2024-05-01,İrlanda,4398
2024-05-01,Çekya,4311
2024-05-01,Afganistan,4276
2024-05-01,Umman,3938
2024-05-01,Bahreyn,3832
2024-05-01,İsrail,3629
2024-05-01,Litvanya,3577
2024-05-01,Finlandiya,3506
2024-05-01,Singapur,3400
2024-05-01,Moğolistan,3391
2024-05-01,Kuzey Makedonya,3287
2024-05-01,Slovakya,3162
2024-05-01,Filistin,3089
2024-05-01,Slovenya,2939
2024-05-01,Katar,2850
2024-05-01,Letonya,2838
2024-05-01,Milliyetsiz (Haymatlos),2490
2024-05-01,Yeni Zelanda,2467
2024-05-01,Yemen,2292
2024-05-01,Hong Kong,2276
2024-05-01,Şili,2245
2024-05-01,Venezuela,2064
2024-05-01,Etiyopya,2045
2024-05-01,Karadağ,1926
2024-05-01,Bangladeş,1799
2024-05-01,Nijerya,1796
2024-05-01,Estonya,1511
2024-05-01,Peru,1429
2024-05-01,Ekvador,1414
2024-05-01,Ermenistan,1411
2024-05-01,Senegal,1161
2024-05-01,Kenya,983
2024-05-01,Vietnam,890
2024-05-01,Mauritius,887
2024-05-01,Malta,843
2024-05-01,Sudan,839
2024-05-01,Tacikistan,832
2024-05-01,Güney Kıbrıs,823
2024-05-01,Eritre,749
2024-05-01,Kosta Rika,746
2024-05-01,Fildişi Sahili,738
2024-05-01,Saint Kitts,703
2024-05-01,Demokratik Kongo Cumhuriyeti,680
2024-05-01,Uganda,662
2024-05-01,Nepal,657
2024-05-01,Uruguay,647
2024-05-01,Lüksemburg,633
2024-05-01,Panama,609
2024-05-01,Sri Lanka,591
2024-05-01,Somali,566
2024-05-01,Birleşmiş Milletler,559
2024-05-01,Kamerun,550
2024-05-01,Maldivler,448
2024-05-01,Küba,440
2024-05-01,Gana,415
2024-05-01,Moritanya,406
2024-05-01,Tanzanya,380
2024-05-01,Dominik Cumhuriyeti,358
2024-05-01,Mali,350
2024-05-01,Gine,346
2024-05-01,Guatemala,344
2024-05-01,Çad,325
2024-05-01,Gabon,289
2024-05-01,Sierra Leone,287
2024-05-01,Honduras,281
2024-05-01,Bolivya,271
2024-05-01,Burkina Faso,240
2024-05-01,Dominika,236
2024-05-01,Myanmar,200
2024-05-01,İzlanda,198
2024-05-01,Zimbabve,196
2024-05-01,Cibuti,173
2024-05-01,Nijer,171
2024-05-01,Kongo Cumhuriyeti,165
2024-05-01,El Salvador,151
2024-05-01,Gambiya,150
2024-05-01,Angola,140
2024-05-01,Paraguay,139
2024-05-01,Jamaika,131
2024-05-01,Trinidad ve Tobago,122
2024-05-01,Benin,115
2024-05-01,Ruanda,115
2024-05-01,Lihtenştayn,96
2024-05-01,Brunei,73
2024-05-01,Seyşeller,70
2024-05-01,Mozambik,70
2024-05-01,Nikaragua,68
2024-05-01,Zambiya,66
2024-05-01,Makao,66
2024-05-01,Antigua ve Barbuda,64
2024-05-01,Liberya,53
2024-05-01,Güney Sudan,52
2024-05-01,Kamboçya,52
2024-05-01,Grenada,47
2024-05-01,Togo,47
2024-05-01,Ekvator Ginesi,46
2024-05-01,Andorra,41
2024-05-01,Saint Lucia,40
2024-05-01,Komorlar,39
2024-05-01,Bahama Adaları,38
2024-05-01,Botsvana,36
2024-05-01,Madagaskar,32
2024-05-01,Yeşil Burun Adaları,32
2024-05-01,Surinam,31
2024-05-01,Monako,31
2024-05-01,Barbados,28
2024-05-01,Burundi,24
2024-05-01,Namibya,24
2024-05-01,Fiji,22
2024-05-01,Vanuatu,20
2024-05-01,San Marino,19
2024-05-01,Belize,17
2024-05-01,Malavi,17
2024-05-01,Haiti,16
2024-05-01,Orta Afrika Cumhuriyeti,15
2024-05-01,Gine Bissau,15
2024-05-01,Kuzey Kore,12
2024-05-01,Esvatini,10
2024-05-01,Laos,9
2024-05-01,Bhutan,9
2024-05-01,Lesotho,9
2024-05-01,Saint Vincent,9
2024-05-01,Guyana,6
2024-05-01,Papua Yeni Gine,6
2024-05-01,Vatikan,5
2024-05-01,Somaliland,4
2024-05-01,Doğu Timor,3
2024-05-01,Avrupa Birliği,3
2024-05-01,Tuvalu,2
2024-05-01,Solomon Adaları,2
2024-05-01,Sao Tome,1
2024-05-01,Nauru,1
2024-05-01,Palau,1
2024-04-01,Rusya,167824
2024-04-01,Almanya,109202
2024-04-01,İran,80193
2024-04-01,ABD,68103
2024-04-01,Fransa,62404
2024-04-01,Birleşik Krallık,60429
2024-04-01,Suudi Arabistan,42059
2024-04-01,İtalya,41195
2024-04-01,Özbekistan,31810
2024-04-01,Çin,31348
2024-04-01,Hollanda,31168
2024-04-01,Azerbaycan,28381
2024-04-01,Kazakistan,27789
2024-04-01,Hindistan,26844
2024-04-01,Irak,23326
2024-04-01,Endonezya,21583
2024-04-01,İspanya,20273
2024-04-01,Cezayir,19946
2024-04-01,Romanya,19904
2024-04-01,Fas,18624
2024-04-01,Ukrayna,18118
2024-04-01,Ürdün,17627
2024-04-01,Lübnan,17449
2024-04-01,İsviçre,17231
2024-04-01,Kuveyt,17017
2024-04-01,Libya,15708
2024-04-01,Kanada,15369
2024-04-01,Belçika,15131
2024-04-01,Mısır,14806
2024-04-01,Güney Kore,14297
2024-04-01,Bulgaristan,14057
2024-04-01,İsveç,13655
2024-04-01,Avusturya,12950
2024-04-01,Tunus,12017
2024-04-01,Polonya,11825
2024-04-01,Yunanistan,10713
2024-04-01,Kırgızistan,10601
2024-04-01,Gürcistan,10261
2024-04-01,Avustralya,9990
2024-04-01,Türkmenistan,9931
2024-04-01,Pakistan,9297
2024-04-01,Malezya,8938
2024-04-01,Japonya,8622
2024-04-01,Kuzey Kıbrıs,8513
2024-04-01,Macaristan,8179
2024-04-01,Suriye,8122
2024-04-01,Belarus,8110
2024-04-01,Meksika,7515
2024-04-01,Birleşik Arap Emirlikleri,7167
2024-04-01,Danimarka,6689
2024-04-01,Bosna Hersek,6612
2024-04-01,Brezilya,6447
2024-04-01,Portekiz,6328
2024-04-01,Filipinler,5912
2024-04-01,Sırbistan,5817
2024-04-01,Norveç,5721
2024-04-01,Tayvan,5593
2024-04-01,Arnavutluk,5477
2024-04-01,Kosova,5255
2024-04-01,Tayland,5129
2024-04-01,Kolombiya,5005
2024-04-01,İsrail,4905
2024-04-01,Hırvatistan,4522
2024-04-01,Moldova,4460
2024-04-01,Afganistan,4371
2024-04-01,Bahreyn,4185
2024-04-01,Katar,4026
2024-04-01,Umman,3955
2024-04-01,İrlanda,3883
2024-04-01,Slovenya,3859
2024-04-01,Güney Afrika,3820
2024-04-01,Çekya,3736
2024-04-01,Litvanya,3668
2024-04-01,Moğolistan,3380
2024-04-01,Filistin,3365
2024-04-01,Arjantin,3322
2024-04-01,Finlandiya,3133
2024-04-01,Letonya,3118
2024-04-01,Singapur,3075
2024-04-01,Milliyetsiz (Haymatlos),2784
2024-04-01,Kuzey Makedonya,2642
2024-04-01,Yemen,2460
2024-04-01,Slovakya,2409
2024-04-01,Venezuela,2169
2024-04-01,Estonya,2145
2024-04-01,Tacikistan,2055
2024-04-01,Bangladeş,2013
2024-04-01,Etiyopya,1862
2024-04-01,Yeni Zelanda,1614
2024-04-01,Nijerya,1610
2024-04-01,Karadağ,1550
2024-04-01,Şili,1483
2024-04-01,Hong Kong,1441
2024-04-01,Ekvador,1254
2024-04-01,Ermenistan,1233
2024-04-01,Sri Lanka,1052
2024-04-01,Sudan,1023
2024-04-01,Kenya,1018
2024-04-01,Peru,995
2024-04-01,Eritre,974
2024-04-01,Mauritius,901
2024-04-01,Senegal,847
2024-04-01,Malta,837
2024-04-01,Saint Kitts,779
2024-04-01,Güney Kıbrıs,665
2024-04-01,Vietnam,607
2024-04-01,Kosta Rika,592
2024-04-01,Somali,590
2024-04-01,Lüksemburg,589
2024-04-01,Uganda,570
2024-04-01,Panama,521
2024-04-01,Demokratik Kongo Cumhuriyeti,515
2024-04-01,Kamerun,512
2024-04-01,Birleşmiş Milletler,460
2024-04-01,Nepal,439
2024-04-01,Fildişi Sahili,419
2024-04-01,Gana,400
2024-04-01,Mali,378
2024-04-01,Moritanya,362
2024-04-01,Tanzanya,358
2024-04-01,Bolivya,328
2024-04-01,Dominik Cumhuriyeti,321
2024-04-01,Uruguay,309
2024-04-01,Çad,278
2024-04-01,Gine,270
2024-04-01,Guatemala,269
2024-04-01,Küba,253
2024-04-01,Dominika,226
2024-04-01,Myanmar,226
2024-04-01,Nijer,220
2024-04-01,Honduras,217
2024-04-01,Gabon,211
2024-04-01,Burkina Faso,186
2024-04-01,İzlanda,177
2024-04-01,Sierra Leone,175
2024-04-01,Maldivler,169
2024-04-01,Cibuti,154
2024-04-01,Angola,151
2024-04-01,Jamaika,140
2024-04-01,Brunei,140
2024-04-01,Trinidad ve Tobago,137
2024-04-01,Zimbabve,136
2024-04-01,El Salvador,135
2024-04-01,Gambiya,117
2024-04-01,Paraguay,117
2024-04-01,Kongo Cumhuriyeti,116
2024-04-01,Antigua ve Barbuda,86
2024-04-01,Lihtenştayn,84
2024-04-01,Seyşeller,82
2024-04-01,Benin,80
2024-04-01,Nikaragua,73
2024-04-01,Ruanda,69
2024-04-01,Güney Sudan,67
2024-04-01,Komorlar,62
2024-04-01,Zambiya,60
2024-04-01,Laos,58
2024-04-01,Botsvana,56
2024-04-01,Grenada,54
2024-04-01,Mozambik,53
2024-04-01,Makao,50
2024-04-01,Saint Lucia,44
2024-04-01,Ekvator Ginesi,41
2024-04-01,Belize,34
2024-04-01,Namibya,33
2024-04-01,Madagaskar,31
2024-04-01,Vanuatu,31
2024-04-01,Togo,30
2024-04-01,Monako,28
2024-04-01,Burundi,27
2024-04-01,Kamboçya,26
2024-04-01,Andorra,23
2024-04-01,Liberya,21
2024-04-01,Bahama Adaları,21
2024-04-01,Yeşil Burun Adaları,19
2024-04-01,Barbados,18
2024-04-01,Malavi,18
2024-04-01,Haiti,17
2024-04-01,Fiji,17
2024-04-01,Gine Bissau,14
2024-04-01,San Marino,13
2024-04-01,Surinam,12
2024-04-01,Esvatini,10
2024-04-01,Orta Afrika Cumhuriyeti,9
2024-04-01,Bhutan,9
2024-04-01,Doğu Timor,9
2024-04-01,Guyana,8
2024-04-01,Lesotho,6
2024-04-01,Vatikan,5
2024-04-01,Papua Yeni Gine,3
2024-04-01,Avrupa Birliği,2
2024-04-01,Saint Vincent,2
2024-04-01,Tuvalu,2
2024-04-01,Kuzey Kore,1
2024-04-01,Samoa,1
2024-04-01,Sao Tome,1
2024-04-01,Somaliland,1
2024-04-01,Tonga,1
2024-04-01,Nauru,1
2024-04-01,Porto Riko,1
2024-03-01,Rusya,163548
2024-03-01,İran,121194
2024-03-01,Almanya,115563
2024-03-01,Birleşik Krallık,57097
2024-03-01,ABD,55940
2024-03-01,Fransa,40828
2024-03-01,İtalya,35446
2024-03-01,Kazakistan,30091
2024-03-01,Özbekistan,27953
2024-03-01,Azerbaycan,27859
2024-03-01,Çin,26737
2024-03-01,İspanya,26513
2024-03-01,Hollanda,22263
2024-03-01,Ukrayna,19392
2024-03-01,Romanya,18970
2024-03-01,Cezayir,18650
2024-03-01,Hindistan,18327
2024-03-01,Irak,18114
2024-03-01,Yunanistan,14790
2024-03-01,Bulgaristan,14322
2024-03-01,Avusturya,13367
2024-03-01,İsviçre,13041
2024-03-01,Belçika,12494
2024-03-01,Güney Kore,12227
2024-03-01,İsveç,12017
2024-03-01,Fas,11820
2024-03-01,Suudi Arabistan,11533
2024-03-01,Kanada,11364
2024-03-01,Lübnan,11253
2024-03-01,Endonezya,10421
2024-03-01,Türkmenistan,10143
2024-03-01,Gürcistan,10086
2024-03-01,Libya,10022
2024-03-01,Mısır,9534
2024-03-01,Polonya,9472
2024-03-01,Japonya,9383
2024-03-01,Belarus,9086
2024-03-01,Macaristan,9002
2024-03-01,Meksika,8382
2024-03-01,Kırgızistan,8136
2024-03-01,Ürdün,7841
2024-03-01,Danimarka,7623
2024-03-01,Kuzey Kıbrıs,7299
2024-03-01,Tunus,7219
2024-03-01,Arnavutluk,6587
2024-03-01,Suriye,6384
2024-03-01,Kosova,6234
2024-03-01,Bosna Hersek,6212
2024-03-01,Brezilya,6131
2024-03-01,Sırbistan,5976
2024-03-01,Portekiz,5957
2024-03-01,Tayvan,5918
2024-03-01,Pakistan,5596
2024-03-01,Norveç,5568
2024-03-01,Avustralya,5522
2024-03-01,Hırvatistan,5302
2024-03-01,Filipinler,4826
2024-03-01,Kolombiya,4724
2024-03-01,Malezya,4702
2024-03-01,Çekya,4534
2024-03-01,Kuveyt,4353
2024-03-01,Moldova,4186
2024-03-01,İrlanda,3961
2024-03-01,Tacikistan,3820
2024-03-01,Litvanya,3738
